ID	Name	SMILES	Origin	Source	InChiKey	recognized_monomers	nerpa2_supported_monomers	Cluster
NOR00599	cyclocinamide A	CN1C=C(C=C1C(=O)NCC(=O)NC2CNC(=O)[C@@H](NC(=O)C(CNC(=O)[C@@H](NC2=O)CC(=O)N)O)CC3=CNC4=C3C=C(C=C4)Br)Cl	Psammocinia	Norine	IDZAPUZBBVBVSL-YDPTZXBUSA-N	6	4	6930
NOR00600	aciculitin A	CCCCCCC=CC=CC(OC1OCC(O)C(O)C1(O))C(O)C(=O)NC(=CC)C(=O)NC4C(C)NC(=O)C5Cc2[nH]cnc2c3cc(ccc3(O))CC(NC(=O)C(NC4(=O))C(C)O)C(=O)NC(=CC)C(=O)NC(C(O)CC(N)=O)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)N5	Aciculites orientalis	Norine	MSPKEYCCLJEDPB-UHFFFAOYSA-N	10	8	2148
NOR00601	geodiamolide H	CC2C=C(C)CC(C)C(=O)NC(C)C(=O)N(C)C(Cc1ccc(O)c(c1)I)C(=O)NC(CC(=O)OC(C)C2)c3ccc(O)cc3	Geodia	Norine	XMXDDGCAJMJKDM-UHFFFAOYSA-N	3	1	6653
NOR00602	geodiamolide I	CC2C=C(C)CC(C)C(=O)NC(C)C(=O)N(C)C(Cc1ccc(O)c(c1)Br)C(=O)NC(CC(=O)OC(C)C2)c3ccc(O)cc3	Geodia	Norine	JIHNXPGNCSRXCP-UHFFFAOYSA-N	3	1	6926
NOR00603	geodiamolide A	CC2C=C(C)CC(C)C(=O)NC(C)C(=O)N(C)C(Cc1ccc(O)c(c1)I)C(=O)NC(C)C(=O)OC(C)C2	Geodia	Norine	QMYRWKWZINECMT-UHFFFAOYSA-N	3	2	5799
NOR00604	geodiamolide B	CC2C=C(C)CC(C)C(=O)NC(C)C(=O)N(C)C(Cc1ccc(O)c(c1)Br)C(=O)NC(C)C(=O)OC(C)C2	Geodia	Norine	QYMMTIVLYXHSHK-UHFFFAOYSA-N	3	2	5749
NOR00606	geodiamolide D	CC2C=C(C)CC(C)C(=O)NCC(=O)N(C)C(Cc1ccc(O)c(c1)I)C(=O)NC(C)C(=O)OC(C)C2	Cymbastela	Norine	OXZSDRMSCOSPIT-UHFFFAOYSA-N	3	2	4127
NOR00607	geodiamolide E	CC2C=C(C)CC(C)C(=O)NCC(=O)N(C)C(Cc1ccc(O)c(c1)Br)C(=O)NC(C)C(=O)OC(C)C2	Cymbastela	Norine	INYUFROKXKFBJE-UHFFFAOYSA-N	3	2	6547
NOR00608	geodiamolide F	[H][C@]1(NC(=O)[C@H](C/C(=C/[C@@H](C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C1=O)C)CC2=CC(=C(C=C2)O)Cl)C)C)C)/C)C)[H]	Cymbastela	Norine	UDRDRTSTJUVBTL-ACWJOKAYSA-N	3	3	5920
NOR00609	geodiamolide L	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](C/C(=C1)/C)C)C)C)CC2=CC(=C(C=C2)O)I)CO)C	Cymbastela	Norine	RMPHGSCRNBJMOJ-NRVAOJETSA-N	3	2	217
NOR00610	geodiamolide M	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](C/C(=C1)/C)C)C)C)CC2=CC(=C(C=C2)O)Br)CO)C	Cymbastela	Norine	JCWSPCKFOMCRIN-NRVAOJETSA-N	3	2	3665
NOR00611	geodiamolide N	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](C/C(=C1)/C)C)C)C)CC2=CC(=C(C=C2)O)Cl)CO)C	Cymbastela	Norine	WOLOUMXCNQBHJC-NRVAOJETSA-N	3	3	28
NOR00612	geodiamolide O	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](C/C(=C1)/C)C)CO)C)CC2=CC(=C(C=C2)O)I)C)C	Cymbastela	Norine	OZGGBCWQMMSVKW-NRVAOJETSA-N	3	2	4345
NOR00613	geodiamolide P	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](C/C(=C1)/C)C)CO)C)CC2=CC(=C(C=C2)O)Br)C)C	Cymbastela	Norine	IBXAOZFZYJSXBP-NRVAOJETSA-N	3	2	3542
NOR00614	geodiamolide Q	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](C/C(=C1)/C)C)CO)C)CC2=CC(=C(C=C2)O)Cl)C)C	Cymbastela	Norine	WDSBWVUCICAVHQ-NRVAOJETSA-N	3	3	5899
NOR00615	geodiamolide R	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)CNC(=O)[C@H](C/C(=C1)/C)C)C)CC2=CC(=C(C=C2)O)I)CO)C	Cymbastela	Norine	LQAKUUQGLPKZJX-OOZVTPSZSA-N	3	2	4883
NOR00616	geodiamolide TA	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](C/C(=C1)/C)C)C)C)CC2=CC(=C(C=C2)O)Cl)C(C)C)C	hemiasterella minor	Norine	VWENMDIXDQSQSW-UIEUQYGRSA-N	3	3	556
NOR00617	neosiphoniamolide A	CC2C=C(C)CC(C)C(=O)NCC(=O)N(C)C(Cc1ccc(O)c(c1)I)C(=O)NC(C(C)C)C(=O)OC(C)C2	Neosiphonia superstes	Norine	HADLOGUIGHOPEZ-UHFFFAOYSA-N	3	2	4000
NOR00619	geodiamolide J	C[C@@H]1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](CC(=C)C1=O)C)C)C)CC2=CC(=C(C=C2)O)Br)C)C	Cymbastela	Norine	FQAPXMRHZCQORT-BFGKGAQZSA-N	3	2	3984
NOR00620	geodiamolide K	C[C@@H]1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](CC(=C)C1=O)C)C)C)CC2=CC(=C(C=C2)O)Cl)C)C	Cymbastela	Norine	KQYPATLROLRBPQ-BFGKGAQZSA-N	3	3	781
NOR00621	majusculamide C	CCC(C)C2OC(=O)C(C)C(CC)NC(=O)C(C)NC(=O)C(C)(C)C(=O)C(C)NC(=O)C(Cc1ccc(cc1)OC)N(C)C(=O)C(C(C)C)N(C)C(=O)CNC(=O)C(C(C)CC)N(C)C(=O)CNC2(=O)	Dolabella auricularia;Lyngbya majuscula;Ptilocaulis trachys	Norine	KDZUJZSBNBCYEK-UHFFFAOYSA-N	9	7	2716
NOR00622	foroxymithine	CC(=O)NC(CCCN(O)C=O)C(=O)NC(CO)C(=O)N(O)CCCC1NC(=O)C(CCCN(O)C=O)NC1(=O)	Streptomyces nitrosporeus	Norine	IQMHGRIOYXVPSE-UHFFFAOYSA-N	4	4	2471
NOR00623	chlamydocin	CC3(C)(NC(=O)C(CCCCCC(=O)C1CO1)NC(=O)C4CCCN4(C(=O)C(Cc2ccccc2)NC3(=O)))	Pochonia chlamydosporia	Norine	SGYJGGKDGBXCNY-UHFFFAOYSA-N	3	3	6617
NOR00624	tentoxin	CC(C)CC2NC(=O)C(C)N(C)C(=O)CNC(=O)C(=Cc1ccccc1)N(C)C2(=O)	Alternaria alternata	Norine	SIIRBDOFKDACOK-UHFFFAOYSA-N	4	4	5389
NOR00625	bottromycin A2	COC(=O)CC(NC(=O)C(NC(=O)C(NC1=NCC(=O)N2CCC(C)C2(C(=O)NC(C(C)C)C(=O)NC1C(C)(C)C))C(C)(C)C)C(C)c3ccccc3)c4nccs4	Streptomyces	Norine	KSIZLOPUXFSFNR-UHFFFAOYSA-N	5	5	5857
NOR00626	cyclochlorotine	CCC1NC(=O)C3C(C(CN3(C(=O)C(CO)NC(=O)CC(NC(=O)C(CO)NC1(=O))c2ccccc2))Cl)Cl	Penicillium islandicum	Norine	PMBVHCCVEPYDSN-UHFFFAOYSA-N	5	4	4836
NOR00627	malformin A1	CCC(C)C1NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C2CSSCC(NC1(=O))C(=O)N2)C(C)C	Aspergillus niger	Norine	RNCGDQLZIATDOU-UHFFFAOYSA-N	5	5	4066
NOR00628	malformin A2	CC(C)CC1NC(=O)C(NC(=O)C2CSSCC(NC(=O)C(NC1(=O))C(C)C)C(=O)N2)C(C)C	Aspergillus niger	Norine	KRQRRZFXHYYNSO-UHFFFAOYSA-N	5	5	6222
NOR00630	malformin C	CC(C)CC1NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C2CSSCC(NC1(=O))C(=O)N2)C(C)C	Aspergillus niger	Norine	TZODYIWCRGWHQB-UHFFFAOYSA-N	5	5	4040
NOR00631	malformin B2	CC(C)CC1NC(=O)C(NC(=O)C(NC(=O)C2CSSCC(NC1(=O))C(=O)N2)C(C)C)C(C)C	Aspergillus niger	Norine	COOVLPUBLIXDHW-UHFFFAOYSA-N	5	5	6573
NOR00632	allomalformin	CCC(C)C(NC(=O)C(C=S)NC(=O)C(N)C=S)C(=O)NC(CC(C)C)C(=O)NC(C=O)C(C)C	Aspergillus niger	Norine	SGUCVZMBOWPXNV-UHFFFAOYSA-N	4	4	6504
NOR00633	viomycin	NCCCC(N)CC(=O)NC1CNC(=O)C(NC(=O)C(=CNC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1(=O))C2CC(O)N=C(N)N2	Streptomyces;Streptomyces puniceus	Norine	GXFAIFRPOKBQRV-UHFFFAOYSA-N	6	5	6807
NOR00634	tuberactinomycin A	C1[C@@H](NC(=N[C@H]1O)N)[C@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N2)CO)CO)NC(=O)C[C@H]([C@@H](CCN)O)N	Streptomyces	Norine	JCTPGOAHEVLZAB-PRPOONDPSA-N	6	5	5505
NOR00635	tuberactinomycin N	C1CN=C(NC1C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)N/C(=C\NC(=O)N)/C(=O)N2)CO)CO)NC(=O)CC(C(CCN)O)N)N	Streptomyces	Norine	HPWIIERXAFODPP-QPEQYQDCSA-N	6	5	3264
NOR00636	tuberactinomycin O	NCCCC(N)CC(=O)NC1CNC(=O)C(NC(=O)C(=CNC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1(=O))C2CCN=C(N)N2	Streptomyces	Norine	IJLXXTHFOUHWGE-UHFFFAOYSA-N	6	5	1928
NOR00637	tuberactinamine	NC(=O)NC=C1NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(NC1(=O))C2CCN=C(N)N2	Streptomyces	Norine	LIFZJBQBBQFSKX-UHFFFAOYSA-N	5	4	6586
NOR00638	capreomycin IA	NCCCC(N)CC(=O)NCC1NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(NC(=O)C(=CNC(N)=O)NC1(=O))C2CCN=C(N)N2	Streptomyces	Norine	JNIIDKODPGHQSS-UHFFFAOYSA-N	6	5	1078
NOR00639	capreomycin IB	CC1NC(=O)C(N)CNC(=O)C(NC(=O)C(=CNC(N)=O)NC(=O)C(CNC(=O)CC(N)CCCN)NC1(=O))C2CCN=C(N)N2	Streptomyces	Norine	FRXNXDHFQYZYNA-UHFFFAOYSA-N	6	5	5429
NOR00640	capreomycin IIA	NCC1NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(NC(=O)C(=CNC(N)=O)NC1(=O))C2CCN=C(N)N2	Streptomyces	Norine	XFGCTBYTRMLWCB-UHFFFAOYSA-N	5	4	5493
NOR00641	capreomycin IIB	CC1NC(=O)C(N)CNC(=O)C(NC(=O)C(=CNC(N)=O)NC(=O)C(CN)NC1(=O))C2CCN=C(N)N2	Streptomyces	Norine	MHBQQDNEPQYCOS-UHFFFAOYSA-N	5	4	1334
NOR00644	pupukeamide	CCCC(=O)N(C)[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC1=CC=C(C=C1)OC)C(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)OC	Philinopsis speciosa	Norine	HRZNKCZAGKNGHT-SCSDWAJUSA-N	4	4	2743
NOR00648	isariin	CCCCCCCCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O1	Isaria felina	Norine	KIJLRIARMCGDJZ-UHFFFAOYSA-N	5	5	1546
NOR00651	empedopeptin	CCCCCCCCCCCC1CC(=O)N4CCCC4(C(=O)NC(CO)C(=O)N3CCCC3(C(=O)NC(CCCN=C(N)N)C(=O)NC(C(=O)NC(CO)C(=O)N2CCC(O)C2(C(=O)NC(C(=O)O1)C(O)C(=O)O))C(O)C(=O)O))	Empedobacter	Norine	WSCOCOSDPASNLN-UHFFFAOYSA-N	8	8	36
NOR00652	tripropeptin A	C[C@H]([C@H]1C(=O)N2CCC[C@H]2C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC([C@H]4C(=O)N[C@H](C(=O)OC(CC(=O)N1)CCCCCCCC(C)C)C(C(=O)O)O)O)CO)C(C(=O)O)O)CCCN=C(N)N)O	Lysobacter	Norine	ZJFQULWBEYLWOH-FSLWGJMTSA-N	8	8	7099
NOR00655	lysobactin	CCC(C)C1NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(N)CC(C)C)C(OC(=O)C(CO)NC(=O)C(NC(=O)CNC(=O)C(NC1(=O))C(C)O)C(O)C(N)=O)c2ccccc2)C(O)C(C)C	Lysobacter	Norine	KQMKBWMQSNKASI-UHFFFAOYSA-N	11	11	1008
NOR00657	gratisin	CC(C)CC5NC(=O)C(CCCN)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C7CCCN7(C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(NC(=O)C(Cc3ccc(O)cc3)NC(=O)C6CCCN6(C(=O)C(Cc4ccccc4)NC5(=O)))C(C)C))C(C)C	Bacillus brevis	Norine	KIUGLYLJMHCDMF-UHFFFAOYSA-N	12	12	3655
NOR00658	valinomycin	CC(C)C1NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC1(=O))C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C	Streptomyces;Streptomyces fulvissimus;Streptomyces tsusimaensis	Norine	FCFNRCROJUBPLU-UHFFFAOYSA-N	12	12	6175
NOR00660	mycobacillin	C[C@H]1C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(=O)N[C@H](CCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](CCC(=O)N[C@@H](C(=O)N1)CC(=O)O)C(=O)O)CC(C)C)CC(=O)O)CO)CC3=CC=C(C=C3)O)CC(=O)O)CC4=CC=C(C=C4)O)C(=O)O)CC(=O)O)CC(=O)O	Bacillus subtilis	Norine	MGMBOQJARKXIAL-LCLLRQAKSA-N	13	13	6159
NOR00662	ramoplanin A1	CCCC=CC=CC(=O)NC(CC(N)=O)C(=O)NC%10C(=O)NC(c1ccc(O)cc1)C(=O)NC(CCCN)C(=O)NC(C(C)O)C(=O)NC(c2ccc(O)cc2)C(=O)NC(c3ccc(O)cc3)C(=O)NC(C(C)O)C(=O)NC(Cc4ccccc4)C(=O)NC(CCCN)C(=O)NC(c5ccc(cc5)OC7OC(CO)C(O)C(O)C7(OC6OC(CO)C(O)C(O)C6(O)))C(=O)NC(C(C)O)C(=O)NC(c8ccc(O)cc8)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(c9ccc(O)c(c9)Cl)C(=O)OC%10(C(N)=O)	Actinoplanes sp.	Norine	QMJRFQRMRCJRIV-UHFFFAOYSA-N	19	17	6060
NOR00664	antipain	CC(C)[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O	Actinobacteria	Norine	SDNYTAYICBFYFH-TUFLPTIASA-N	4	3	1846
NOR00665	edeine A	NCCCCNCCCNC(=O)CNC(=O)CC(O)C(N)CCCC(NC(=O)C(CN)NC(=O)C(O)CNC(=O)CC(N)c1ccc(O)cc1)C(=O)O	Bacillus brevis	Norine	HENXXJCYASTLGZ-UHFFFAOYSA-N	6	2	6505
NOR00666	edeine B	NCC(NC(=O)C(O)CNC(=O)CC(N)c1ccc(O)cc1)C(=O)NC(CCCC(N)C(O)CC(=O)NCC(=O)NCCCNCCCCN=C(N)N)C(=O)O	Bacillus brevis	Norine	MDYFJGJCAHAWTD-UHFFFAOYSA-N	6	2	2569
NOR00667	edeine D	NCCCCNCCCNC(=O)CNC(=O)CC(O)C(N)CCCC(NC(=O)C(CN)NC(=O)C(O)CNC(=O)CC(N)c1ccccc1)C(=O)O	Bacillus brevis	Norine	BKBZXLRPVDHNRJ-UHFFFAOYSA-N	6	2	4264
NOR00672	viridogrisein	CC(C)CC3NC(=O)C(NC(=O)c1ncccc1(O))C(C)OC(=O)C(c2ccccc2)N(C)C(=O)C(C)NC(=O)C(C(C)C(C)C)N(C)C(=O)CN(C)C(=O)C4CC(O)CN4(C3(=O))	Streptomyces;Streptomyces griseus	Norine	SATIISJKSAELDC-UHFFFAOYSA-N	8	7	3892
NOR00673	neoviridogrisein I	CC[C@H]1C(=O)N([C@H](C(=O)OC([C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@@H]2C(=O)N(CC(=O)N([C@H](C(=O)N1)C(C)C(C)C)C)C)CC(C)C)NC(=O)C3=C(C=CC=N3)O)C)C4=CC=CC=C4)C	Streptomyces	Norine	NPHUKIOGHFYZCW-OUUVCTIKSA-N	8	7	3550
NOR00674	neoviridogrisein II	C[C@H]1C(=O)N([C@H](C(=O)OC([C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@@H]2C(=O)N(CC(=O)N([C@H](C(=O)N1)C(C)C(C)C)C)C)CC(C)C)NC(=O)C3=C(C=CC=N3)O)C)C4=CC=CC=C4)C	Streptomyces	Norine	XMKLKZFSQXZUQU-VLQVVDFQSA-N	8	7	4075
NOR00675	neoviridogrisein III	CCC1C(=O)N(C(C(=O)OC(C(C(=O)NC(C(=O)N2CC(CC2C(=O)N(CC(=O)N(C(C(=O)N1)C(C)C(C)C)C)C)O)CC(C)C)NC(=O)C3=C(C=CC=N3)O)C)C4=CC=CC=C4)C	Streptomyces	Norine	RAQOIYFNECDUMG-UHFFFAOYSA-N	8	7	5584
NOR00676	pristinamycin IA	CCC3NC(=O)C(NC(=O)c1ncccc1(O))C(C)OC(=O)C(NC(=O)C5CC(=O)CCN5(C(=O)C(Cc2ccc(cc2)N(C)C)N(C)C(=O)C4CCCN4(C3(=O))))c6ccccc6	Streptomyces	Norine	YGXCETJZBDTKRY-UHFFFAOYSA-N	7	4	5831
NOR00677	pristinamycin IB	CCC3NC(=O)C(NC(=O)c1ncccc1(O))C(C)OC(=O)C(NC(=O)C5CC(=O)CCN5(C(=O)C(Cc2ccc(cc2)NC)N(C)C(=O)C4CCCN4(C3(=O))))c6ccccc6	Streptomyces	Norine	PCOXSOQWQVRJCH-UHFFFAOYSA-N	7	4	4363
NOR00678	pristinamycin IC	CC3NC(=O)C(NC(=O)c1ncccc1(O))C(C)OC(=O)C(NC(=O)C5CC(=O)CCN5(C(=O)C(Cc2ccc(cc2)N(C)C)N(C)C(=O)C4CCCN4(C3(=O))))c6ccccc6	Streptomyces	Norine	BYRKDHSWMQLYJB-UHFFFAOYSA-N	7	4	1946
NOR00679	virginiamycin S	CCC3NC(=O)C(NC(=O)c1ncccc1(O))C(C)OC(=O)C(NC(=O)C5CC(=O)CCN5(C(=O)C(Cc2ccccc2)N(C)C(=O)C4CCCN4(C3(=O))))c6ccccc6	Streptomyces virginiae	Norine	FEPMHVLSLDOMQC-UHFFFAOYSA-N	7	4	6840
NOR00683	A51568	CC(C)CC(N)C(=O)NC1C(O)C2=CC(Cl)=C(OC3=CC4=CC(OC5=C(Cl)C=C(C=C5)C(O)C5NC(=O)C(NC(=O)C4NC(=O)C(CC(N)=O)NC1=O)C1=CC(=C(O)C=C1)C1=C(O)C=C(O)C=C1C(NC5=O)C(O)=O)=C3OC1OC(CO)C(O)C(O)C1OC1CC(C)(N)C(O)C(C)O1)C=C2	Nocardia orientalis	Norine	NUAQIRUAZSJTAI-UHFFFAOYSA-N	9	7	6610
NOR00686	balhimycin V	C[C@H]1C(=O)[C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9[C@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O[C@H]1C[C@](C(=O)[C@@H](O1)C)(C)N)NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N	Amycolatopsis sp.	Norine	ZFSBLQHDWPOXFI-NXPLNRPDSA-N	10	7	3342
NOR00687	chloroorienticin A	CNC(CC(C)C)C(=O)NC2C(=O)NC(CC(N)=O)C(=O)NC8c5cc(Oc1ccc(cc1Cl)C2(O))c(OC4OC(CO)C(O)C(O)C4(OC3CC(C)(N)C(O)C(C)O3))c(c5)Oc6ccc(cc6Cl)C(OC7CC(C)(N)C(O)C(C)O7)C%10NC(=O)C(NC8(=O))c9ccc(O)c(c9)c%11c(O)cc(O)cc%11(C(NC%10(=O))C(=O)O)	Nocardia orientalis	Norine	XJHXLMVKYIVZTE-UHFFFAOYSA-N	10	7	3741
NOR00688	chloroorienticin B	CNC(CC(C)C)C(=O)NC2C(=O)NC(CC(N)=O)C(=O)NC7c4cc(Oc1ccc(cc1Cl)C2(O))c(OC3OC(CO)C(O)C(O)C3(O))c(c4)Oc5ccc(cc5Cl)C(OC6CC(C)(N)C(O)C(C)O6)C9NC(=O)C(NC7(=O))c8ccc(O)c(c8)c%10c(O)cc(O)cc%10(C(NC9(=O))C(=O)O)	Nocardia orientalis	Norine	ATHQCOUEZPBNLP-UHFFFAOYSA-N	9	7	3987
NOR00689	chloroorienticin C	CNC(CC(C)C)C(=O)NC2C(=O)NC(CC(N)=O)C(=O)NC6c3cc(Oc1ccc(cc1Cl)C2(O))c(O)c(c3)Oc4ccc(cc4Cl)C(OC5CC(C)(N)C(O)C(C)O5)C8NC(=O)C(NC6(=O))c7ccc(O)c(c7)c9c(O)cc(O)cc9(C(NC8(=O))C(=O)O)	Nocardia orientalis	Norine	CHSINQSLUWRGER-UHFFFAOYSA-N	8	7	1262
NOR00690	chloroorienticin D	CC(C)CC(C(=O)NC2C(=O)NC(CC(N)=O)C(=O)NC8c5cc(Oc1ccc(cc1Cl)C2(O))c(OC4OC(CO)C(O)C(O)C4(OC3CC(C)(N)C(O)C(C)O3))c(c5)Oc6ccc(cc6Cl)C(OC7CC(C)(N)C(O)C(C)O7)C%10NC(=O)C(NC8(=O))c9ccc(O)c(c9)c%11c(O)cc(O)cc%11(C(NC%10(=O))C(=O)O))N(C)C	Nocardia orientalis	Norine	GXIYAZLYUMROIQ-UHFFFAOYSA-N	10	7	199
NOR00691	chloroorienticin E	CC(C)CC(C(=O)NC2C(=O)NC(CC(N)=O)C(=O)NC7c4cc(Oc1ccc(cc1Cl)C2(O))c(OC3OC(CO)C(O)C(O)C3(O))c(c4)Oc5ccc(cc5Cl)C(OC6CC(C)(N)C(O)C(C)O6)C9NC(=O)C(NC7(=O))c8ccc(O)c(c8)c%10c(O)cc(O)cc%10(C(NC9(=O))C(=O)O))N(C)C	Nocardia orientalis	Norine	HAKVEOXLVAZZAL-UHFFFAOYSA-N	9	7	5257
NOR00693	eremomycin	CNC(CC(C)C)C(=O)NC%11C(=O)NC(CC(N)=O)C(=O)NC3c9cc(Oc1ccc(cc1)C(OC2CC(C)(N)C(O)C(C)O2)C5NC(=O)C(NC3(=O))c4ccc(O)c(c4)c6c(O)cc(O)cc6(C(NC5(=O))C(=O)O))c(OC8OC(CO)C(O)C(O)C8(OC7CC(C)(N)C(O)C(C)O7))c(c9)Oc%10ccc(cc%10Cl)C%11(O)	actinomycetes sp. INA 238	Norine	UECIPBUIMXSXEI-UHFFFAOYSA-N	10	7	6319
NOR00702	orienticin A	CNC(CC(C)C)C(=O)NC2C(=O)NC(CC(N)=O)C(=O)NC8c5cc(Oc1ccc(cc1)C2(O))c(OC4OC(CO)C(O)C(O)C4(OC3CC(C)(N)C(O)C(C)O3))c(c5)Oc6ccc(cc6Cl)C(OC7CC(C)(N)C(O)C(C)O7)C%10NC(=O)C(NC8(=O))c9ccc(O)c(c9)c%11c(O)cc(O)cc%11(C(NC%10(=O))C(=O)O)	Nocardia orientalis	Norine	BURNGCVAUVZERJ-UHFFFAOYSA-N	10	7	3769
NOR00703	orienticin B	CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C7C(=O)NC(C8=CC(=CC(=C8C9=C(C=CC(=C9)C(C(=O)N7)NC(=O)C5NC(=O)C(NC(=O)C(C(C1=CC=C(O4)C=C1)O)NC(=O)C(CC(C)C)NC)CC(=O)N)O)O)O)C(=O)O)OC1CC(C(C(O1)C)O)(C)N)Cl)CO)O)O)O)O	Nocardia orientalis	Norine	VUYIFQIEISVCHE-UHFFFAOYSA-N	10	7	1325
NOR00704	orienticin C	C[C@H]1[C@@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=CC=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9[C@H](NC(=O)[C@H]([C@@H](C1=CC=C(O4)C=C1)O[C@H]1C[C@]([C@H]([C@@H](O1)C)O)(C)N)NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)CO)O)O)(C)N)O	Nocardia orientalis	Norine	YIFROCWHIYVMGP-HDBBWTQMSA-N	10	7	3105
NOR00705	orienticin D	CC(C)CC(C(=O)NC2C(=O)NC(CC(N)=O)C(=O)NC8c5cc(Oc1ccc(cc1)C2(O))c(OC4OC(CO)C(O)C(O)C4(OC3CC(C)(N)C(O)C(C)O3))c(c5)Oc6ccc(cc6Cl)C(OC7CC(C)(N)C(O)C(C)O7)C%10NC(=O)C(NC8(=O))c9ccc(O)c(c9)c%11c(O)cc(O)cc%11(C(NC%10(=O))C(=O)O))N(C)C	Nocardia orientalis	Norine	BTCGMSGGRYTEHK-UHFFFAOYSA-N	10	7	1217
