ID	Name	SMILES	Origin	InChiKey	Source
PNPdb01444	Cormycin_A_Cormycin_A	CCCCCCCCCCCCC(C(CC(=O)NC1COC(=O)C(C(CCl)O)NC(=O)C(C(C(=O)O)O)NC(=O)C(=CC)NC(=O)C(C(C)O)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CCO)NC(=O)C(CC(=N)O)NC(=O)C(CCCN)NC1=O)O)O	Prod. by the tomato pathogen Pseudomonas corrugata strain IPVCT 10.3	KEVCKIWILVJQPO-UHFFFAOYSA-N	PNPdatabase
PNPdb01445	Actinomycin_F9_43βR-Hydroxy	CC(C)C1C(=O)N(C)CC(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)NC1C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CC(CN2C(=O)C(C(C)C)NC1=O)O	Prod. by Streptomyces antibioticus and Streptomyces chrysomallus	BKMWONKZHGIRSU-UHFFFAOYSA-N	PNPdatabase
PNPdb01446	Actinomycin_G3_41β-Deoxy	CC(C)C1C(=O)N2CCC(C2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)NC1C(C)OC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2(C)CCCN2C(=O)C(C(C)C)NC1=O)O	Prod. by Streptomyces iakyrus DSM 41873	GTAKJQIDKVYTDQ-UHFFFAOYSA-N	PNPdatabase
PNPdb01447	Papuamides_4''S-Chloro,_15',30'-dideoxy,_9',30'-didehydro(Z-)	CCC(C)C=C(C)C=CC(C(C)C(=O)NCC(=O)NC(=CC)C(=O)NC(C(C)N)C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C)OC(=O)C2CC(CCN2C(=O)C(C(c2ccc(cc2)O)OC)NC(=O)C(C(C)O)N(C)C(=O)C(C)NC(=O)CNC(=O)C(COC)NC1=O)Cl)O	Isol. from Stelletta clavosa	JTGKDTRWYWFPLP-UHFFFAOYSA-N	PNPdatabase
PNPdb01448	Callipeltin_L_Callipeltin_L	CC(C)CC(C)C(C(C)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(C(C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)N(C)C(CCC(=N)O)C(=O)NC1C(c2ccc(cc2)O)OC(=O)C(C)N(C)C1=O)O)O)O	Isol. from a Latrunculia sp.	CBROCDVQXVHLGZ-UHFFFAOYSA-N	PNPdatabase
PNPdb01452	Procamine_Procamine	CC(C(=O)NCC(=O)NC(CCC(=N)O)C(=O)NCC(=O)NCCc1cnc[nH]1)N	Constit. of the venom of the honeybee (Apis mellifera)	APQLMUDPIXZQNA-UHFFFAOYSA-N	PNPdatabase
PNPdb01455	Antibiotic_PF_1070B_Antibiotic_PF_1070B	CCC(C)C1C(=O)N2CCCC2C(=O)NC(CCCCCC(=O)C2CO2)C(=O)NC(Cc2ccccc2)C(=O)N1	Prod. by Humicola sp. PF 1070	USAZSIPRYJRFKL-UHFFFAOYSA-N	PNPdatabase
PNPdb01457	Tataricin_B_Tataricin_B	CC(C1C(=O)NC(C(C)OC(=O)c2ccc[nH]2)C(=O)NC(CO)C(=O)NC(CC(=O)N1)c1ccccc1)O	Constit. of Aster tataricus	SCIKJNYTARHBOI-UHFFFAOYSA-N	PNPdatabase
PNPdb01458	Xylarotide_A_Xylarotide_A	CCC(C)C1C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N1	Prod. by Xylaria sp. 101	PDMAJMLAXSQNFQ-UHFFFAOYSA-N	PNPdatabase
PNPdb01464	Mutanobactin_D_Mutanobactin_D	CCCCCCCCCC(=O)C1C(CNC(=O)C(CC)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(C)NC(=O)C(CC(C)C)NC1=O)O	Prod. by Streptococcus mutans UA159	NUDVXHYDMRPZDQ-UHFFFAOYSA-N	PNPdatabase
PNPdb01469	Muracein_B_Muracein_B	CC(C(=O)NC(C)C(=O)O)NC(=O)C(CCCC(C(=N)O)N)NC(=O)CCC(C(=O)O)NC(=O)C(C)NC(=O)C(C)OC1C(C(O)OC(CO)C1O)NC(=O)C	Isol. from Nocardia orientalis	BNEJUCHZSDIIEH-UHFFFAOYSA-N	PNPdatabase
PNPdb01470	Antibiotic_B_1625FA2β-1_Antibiotic_B_1625FA2β-1	CC(C)C(C(=O)N(C)CC(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)O)NC(=O)C(C(C)O)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)O	Isol. from Streptomyces antibioticus - B1625	VZTRHOFZCSSWJO-UHFFFAOYSA-N	PNPdatabase
PNPdb01479	Callipeltin_M_Callipeltin_M	CC(C)CC(C(=O)N(C)C(CCC(=N)O)C(=O)NC(C(c1ccc(cc1)O)OC)C(=O)N(C)C(C)C(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)O)NC(=O)C(C(C)O)NC(=O)C1C(C)C(C)C(=O)N1	Isol. from a Latrunculia sp.	QNVNGFDTOCUSEZ-UHFFFAOYSA-N	PNPdatabase
PNPdb01482	Actinomycin_G1_Actinomycin_G1	CC(C)C1C(=O)N2CCCC2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)NC1C(CO)OC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2C(CC(C)N2C(=O)C(C(C)C)NC1=O)O	Prod. by Streptomyces sp. HKI 0155 and marine Streptomyces sp. B8335	TZPNOFMOLDGMSS-UHFFFAOYSA-N	PNPdatabase
PNPdb01485	Papuamides_4''S-Chloro,_15',30'-dideoxy,_9',30'-didehydro(Z-),_4'''-O-α-L-rhamnopyranoside	CCC(C)C=C(C)C=CC(C(C)C(=O)NCC(=O)NC(=CC)C(=O)NC(C(C)N)C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C)OC(=O)C2CC(CCN2C(=O)C(C(c2ccc(cc2)OC2C(C(C(C(C)O2)O)O)O)OC)NC(=O)C(C(C)O)N(C)C(=O)C(C)NC(=O)CNC(=O)C(COC)NC1=O)Cl)O	Isol. from Stelletta clavosa	FMEFONVJOKEKCD-UHFFFAOYSA-N	PNPdatabase
PNPdb01490	Sativanine_G_N,N-Di-de-Me,_2'-N-formyl	CCC(C)C1C(=O)NC=Cc2cc(ccc2OC)OC2CCN(C2C(=O)N1)C(=O)C(C(C)CC)NC=O	Alkaloid from the bark of Zizyphus sativa	SICJMNVMLARZFI-UHFFFAOYSA-N	PNPdatabase
PNPdb01492	Antibiotic_FR_901375_Antibiotic_FR_901375	CC(C)C1C(=O)NC(C(C)C)C(=O)NC2CSSCCC=CC(CC(=O)N1)OC(=O)C(C(C)O)NC2=O	Prod. by Pseudomonas chloroaphis No.2522 (FERM-2572)	GDLZUXCKQAPAFR-UHFFFAOYSA-N	PNPdatabase
PNPdb01496	Nephila_clavata_Neurotoxin_4_JSTX-4_Nephila_clavata_Neurotoxin_4_JSTX-4	C(CCNC(=O)C(CCCN)NC(=O)C(CCCNC(=N)N)N)CCNC(=O)C(CC(=N)O)NC(=O)Cc1ccc(cc1O)O	Isol. from the venom of the spider Nephila clavata	CRZSEQMZZYKNLU-UHFFFAOYSA-N	PNPdatabase
PNPdb01509	Sch_378199_5''-Amide	CCC(C)C1C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)N(C)C(CCC(=N)O)C(=O)OC(C(C)CC)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NCC(=O)N(C)C(C(C)C)C(=O)N(C)C(CCC(=O)O)C(=O)N1	Prod. by an unidentified fungus	RXCMUTYKXNBQMA-UHFFFAOYSA-N	PNPdatabase
PNPdb01511	Baringolin_Baringolin	C=C(C(=N)O)NC(=O)C(=C)NC(=O)C1CCCN1C(=O)C(C)NC(=O)C(=C)NC(=O)c1csc(c2ccc3c(c4csc(c5csc(C6CCCN6C(=O)C(Cc6ccc(cc6)O)NC(=O)C6CSC(=N6)C(Cc6ccccc6)NC(=O)c6csc(C(CC(=N)O)NC(=O)c7c(C)oc3n7)n6)n5)n4)n2)n1	Prod. by the marine-derived Kocuria sp. MI67-EC3-038, by Kocuria palustris F-276345 and Micrococcus sp. 256446	WWWYMYPACSXBTM-UHFFFAOYSA-N	PNPdatabase
PNPdb01516	Azumamide_A_Parent_acid	CC(C)C1C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)NC(CC=CCCC(=O)O)C(C)C(=O)N1	Isol. from Mycale izuensis	DMXROUYLQHFRCS-UHFFFAOYSA-N	PNPdatabase
PNPdb01518	Leucylglycylprolylalanylglycylarginine_Leucylglycylprolylalanylglycylarginine	CC(C)CC(C(=O)NCC(=O)N1CCCC1C(=O)NC(C)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)O)N	Isol. from the intestine of tuna	XPQHIRFFKVCSGM-UHFFFAOYSA-N	PNPdatabase
PNPdb01521	Amphibine_C_Amphibine_C	CCC(C)C(C(=O)N1CCC2C1C(=O)NC(Cc1ccccc1)C(=O)NC=Cc1ccc(cc1)O2)NC(=O)C(CC(C)C)N(C)C	Alkaloid from the bark of Zizyphus amphibia (Rhamnaceae)	WNFWWKQIJLMBCL-UHFFFAOYSA-N	PNPdatabase
PNPdb01525	Isaridins_Isaridin_C1	CCC(C)C1C(=O)NCCC(=O)OC(CC(C)C)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N1C	Also isol. from Isaria felina	AHKSOHXGWOFHPC-UHFFFAOYSA-N	PNPdatabase
PNPdb01533	Insulapeptolide_A_Insulapeptolide_A	CCC(C)C1C(=O)N(C)C(Cc2ccc(cc2)O)C(=O)NC(C(C)C)C(=O)OC2C(C)CN(C2C(=O)NC(CC(C)C)C(=O)NC2CCC(N1C2=O)O)C(=O)C(CCCNC(=N)O)NC(=O)C	Isol. from Nostoc insulare	FDLDCKDOWJJMPR-UHFFFAOYSA-N	PNPdatabase
PNPdb01538	Pyoverdin_Pf_1.3_Pyoverdin_Pf_1.3	CC(C(=O)NC(CCCCN)C(=O)NCC(=O)NCC(=O)NC(C(C(=O)O)O)C(=O)NC(CCC(=N)O)C1=NCCC(C(=O)NCC(=O)NC(CO)C(=O)NC2CCCN(C2=O)O)N1)NC(=O)C1CCN=c2c(cc3cc(c(cc3n12)O)O)NC(=O)CCC(=O)O	Isol. from Pseudomonas fluorescens 1.3	IBPORKVHSVYXGB-UHFFFAOYSA-N	PNPdatabase
PNPdb01539	Homophymine_A_7'-Amide	CCC(C)CC(C)C(C(C)C(=O)NC(CCCN)C(=O)NC(CCC(=N)O)C(C(C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C(C)C)OC(=O)C2CCCCN2C(=O)C(CC(=O)O)NC(=O)C(C(C)OC)NC(=O)C(CCC(=N)O)N(C)C(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(CO)NC1=O)O)O)O	Isol. from a Homophymia sp.	BEPDMINLHKXDLV-UHFFFAOYSA-N	PNPdatabase
PNPdb01541	Azumamide_A_4''-Hydroxy	CC(C)C1C(=O)NC(C)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CC=CCCC(=N)O)C(C)C(=O)N1	Isol. from Mycale izuensis	RFGAANHNJBCQAS-UHFFFAOYSA-N	PNPdatabase
PNPdb01542	Mauritine_K_Mauritine_K	CCC(C)C(C(=O)NC(C(C)CC)C(=O)N1CCC2C1C(=O)NC(C(C)CC)C(=O)NC=Cc1ccc(cc1)O2)N	Alkaloid from the root bark of Zizyphus mauritania	JQMFOOGFCJLCDY-UHFFFAOYSA-N	PNPdatabase
PNPdb01546	Adouetine_Z_N-De-Me	CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC1C(c2ccccc2)Oc2ccc(cc2)C=CNC(=O)C(Cc2ccccc2)NC1=O	Alkaloid from the leaves of Feretia apodanthera (Rubiaceae)	QZLSSRAQRFGBOT-UHFFFAOYSA-N	PNPdatabase
PNPdb01554	Thalassospiramide_D_4'''-Deoxy	CCCCCCC=CCC(=O)NC(Cc1ccccc1)C(CC(=O)NC(C(C)C)C(=O)NC1C=CC(NC(C(C)C)C(=O)N(C)C(Cc2ccc(cc2)O)C(=O)OC1)O)O	Isol. from Thalassospira spp.	BPIUWKFDUDVBCE-UHFFFAOYSA-N	PNPdatabase
PNPdb01558	Antibiotic_FR_901379_N-Deacyl	CC1CN2C(C1O)C(=O)NC(C(CC(C(=O)NC(C(C)O)C(=O)N1CC(CC1C(=O)NC(C(C(c1ccc(c(c1)OS(=O)(=O)O)O)O)O)C(=O)NC(C(CC(=N)O)O)C2=O)O)N)O)O	Prod. by enzymic hydrol. of FR 901379	QCYMOOBOFFUBHZ-UHFFFAOYSA-N	PNPdatabase
PNPdb01559	Insulapeptolide_F_Insulapeptolide_F	CCCC(=O)N1CCCC1C(=O)NC(CO)C(=O)NC1C(C)OC(=O)C(C(C)C)NC(=O)C(Cc2ccc(cc2)O)N(C)C(=O)C(C(C)O)N2C(CCC(C2=O)NC(=O)C(CCc2ccccc2)NC1=O)O	Isol. from Nostoc insulare	YGYHKTCZYNOIBL-UHFFFAOYSA-N	PNPdatabase
PNPdb01560	C49H76N10O13_Acyclic_microcystin_Analogue_(R_=_-CH2Ph)	CC(=CC(C)C(Cc1ccccc1)OC)C=CC(C(C)C(=O)NC(CCC(=O)N(C)C(=C)C(=O)NC(C)C(=O)O)C(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)C(C(=O)O)NC(=O)C(Cc1ccccc1)N	Isol. from Microcystis spp.	NGLPKMLVTYMODN-UHFFFAOYSA-N	PNPdatabase
PNPdb01563	Antibiotic_UK_63052_Antibiotic_UK_63598	CC1CC21COC(=O)C(C(=O)NC(C)C(=O)N(C)C1C(=O)N(C)C3(CC3C)C(=O)OCC(C(=O)NC(C)C(=O)N(C)C(CSC1SC)C(=O)N2C)NC(=O)c1c(cc2ccccc2n1)O)NC(=O)c1c(cc2ccccc2n1)O	Also from Streptomyces sp. strains SNA15896 and RK88-1355	OBOHAHSFWWTJLS-UHFFFAOYSA-N	PNPdatabase
PNPdb01564	Pyoverdin_51WA_Pyoverdin_51WA	CC(C(=O)NCC(=O)NC(C(C)O)C(=O)NC1CCCN(C1=O)O)NC(=O)C(CO)NC(=O)C(CCC(=N)O)NC(=O)C(C(C(=O)O)O)NC(=O)CNC(=O)CNC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C1CCN=c2c(cc3cc(c(cc3n12)O)O)NC(=O)CCC(=O)O	Isol. from Pseudomonas fluorescens strain 51W	RRYSJISLWHKISY-UHFFFAOYSA-N	PNPdatabase
PNPdb01565	Antibiotic_Bu_2841-08_Antibiotic_Bu_2841-08	CCCCCCCC(CC(=O)NC(CO)C(=O)NC1C(C)OC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC(=O)C(C(C)CC)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CC(=N)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CCN)NC1=O)O	Prod. by the unidentified Gram-negative bacteria K-341-B7	BYSSBOZJGMLBPR-UHFFFAOYSA-N	PNPdatabase
PNPdb01566	Homophymine_A_N2-Deacyl,_N2-(3R-hydroxy-2R,4R,6-trimethylheptanoyl)	CC(C)CC(C)C(C(C)C(=O)NC(CCCN)C(=O)NC(CCC(=O)O)C(C(C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C(C)C)OC(=O)C2CCCCN2C(=O)C(CC(=O)O)NC(=O)C(C(C)OC)NC(=O)C(CCC(=N)O)N(C)C(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(CO)NC1=O)O)O)O	Isol. from a Homophymia sp.	SMDBKYNXPYRAGK-UHFFFAOYSA-N	PNPdatabase
PNPdb01567	Actaplanin,_BAN,_INN,_USAN_Actaplanin_G	Cc1c(cc2cc1Oc1cc(ccc1O)C(C(=O)NC1Cc3ccc(cc3)Oc3cc4cc(c3OC3C(C(C(C(CO)O3)O)O)O)Oc3ccc(cc3Cl)C(C3C(=O)NC(c5cc(cc(c5c5cc(ccc5O)C(C(=O)N3)NC(=O)C4NC(=O)C2NC1=O)OC1C(C(C(C(CO)O1)O)O)O)O)C(=O)OC)OC1CC(C(C(C)O1)O)N)N)O	Isol. from Actinoplanes missouriensis	BDNDRNLSLGGULA-UHFFFAOYSA-N	PNPdatabase
PNPdb01568	Tallysomycin_Tallysomycin_S1a	Cc1c(C(=O)NC(C(c2cnc[nH]2)OC2C(C(C(C(CO)O2)O)O)OC2C(C(C(C(CO)O2)O)OC(=N)O)O)C(=O)NC(C)C(CC(=O)NC(C(C)O)C(=O)NC(C(c2nc(cs2)c2nc(cs2)C(=O)NCCCC(CC(=O)NCCCN)N)O)OC2C(C(C(C(C)O2)N)O)O)O)nc(C(CC(=N)O)NCC(C(=N)O)N)[nH]c1=N	Prod. by Streptoalloteichus hindustanus by directed biosynth.	UTGDMRPEOOFHIW-UHFFFAOYSA-N	PNPdatabase
PNPdb01571	Asterin_A_Asterin_A	CCC(C(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)c1ccc[nH]1	Constit. of the roots of Aster tataricus	UTEWQAZPQHIHJO-UHFFFAOYSA-N	PNPdatabase
PNPdb01572	Azumamide_A_4''-Hydroxy,_parent_acid	CC(C)C1C(=O)NC(C)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CC=CCCC(=O)O)C(C)C(=O)N1	Isol. from Mycale izuensis	QKNOLJBQLJGNKI-UHFFFAOYSA-N	PNPdatabase
PNPdb01575	Antibiotic_SF_1902_Antibiotic_SF_1902A3	CCCCCCC1C(C)C(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)NCC(=O)O1	Isol. from Streptomyces hygroscopicus	AYWUZCRVBGTKOG-UHFFFAOYSA-N	PNPdatabase
PNPdb01578	Isaridins_Isaridin_D	CCC(C)C1C(=O)NCCC(=O)OC(CC(C)C)C(=O)N2CCC(C)C2C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N1C	Prod. by an Isaria sp.	VMRGNEDSRSIJLV-UHFFFAOYSA-N	PNPdatabase
PNPdb01596	Asterin_A_Me_ester	CCC(C(=O)OC)NC(=O)C(Cc1ccccc1)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)c1ccc[nH]1	Constit. of the roots of Aster tataricus	VLKDYLXJLHXSAQ-UHFFFAOYSA-N	PNPdatabase
PNPdb01600	Zizyphine_I_Zizyphine_I	CCC(C)C(C(=O)NC(Cc1ccccc1)C(=O)N1CCC2C1C(=O)N1CCCC1C(=O)NC=Cc1cc(ccc1OC)O2)N(C)C	Alkaloid from bark of Zizyphus oenoplia (Rhamnaceae)	QJLQVTPPGBDOHP-UHFFFAOYSA-N	PNPdatabase
PNPdb01612	Phallacidin,_9CI_47-Deoxy	CC(C)C1C(=O)NC(C(C(=O)O)O)C(=O)NC2CSc3c(CC(C(=O)NC(CC(C)CO)C(=O)N1)NC(=O)C(C)NC(=O)C1CC(CN1C2=O)O)c1ccccc1[nH]3	Toxin from Amanita phalloides	JJBYZYJCSOMIRO-UHFFFAOYSA-N	PNPdatabase
PNPdb01617	Tamandarin_B_Tamandarin_B	CC(C)CC1C(=O)N2CCCC2C(=O)N(C)C(Cc2ccc(cc2)OC)C(=O)OC(C)C(C(=O)NC(C(C)C)C(CC(=O)OC(C(C)C)C(=O)N1)O)NC(=O)C(CC(C)C)N(C)C(=O)C1CCCN1C(=O)C(C)O	Isol. from an unidentified didemnid Brazilian ascidian	VFCVQRSICIMDEG-UHFFFAOYSA-N	PNPdatabase
PNPdb01623	Papuamides_15'-Deoxy	CCC(C)C=C(C)C=CC(C(C)C(=O)NCC(=O)NC(C(C)O)C(=O)NC(=CC)C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C)OC(=O)C2CCCCN2C(=O)C(C(c2ccc(cc2)O)OC)NC(=O)C(C(C)O)N(C)C(=O)C(C)NC(=O)CNC(=O)C(COC)NC1=O)O	Isol. from a Melophlus sp.	UNZYWAPOZDGQOO-UHFFFAOYSA-N	PNPdatabase
PNPdb01624	Tallysomycin_Tallysomycin_S1b	Cc1c(C(=O)NC(C(c2cnc[nH]2)OC2C(C(C(C(CO)O2)O)O)OC2C(C(C(C(CO)O2)O)OC(=N)O)O)C(=O)NC(C)C(CC(=O)NC(C(C)O)C(=O)NC(C(c2nc(cs2)c2nc(cs2)C(=O)NCCCN)O)OC2C(C(C(C(C)O2)N)O)O)O)nc(C(CC(=N)O)NCC(C(=N)O)N)[nH]c1=N	Prod. by Streptoalloteichus hindustanus by directed biosynth.	IOXGXLCGVCYVSJ-UHFFFAOYSA-N	PNPdatabase
PNPdb01629	Detoxin_D_O-De-Ac,_O-(3-methylbutanoyl)	CCC(C)C(=O)NC(Cc1ccccc1)C(=O)OC(CC(=O)O)C1C(CCN1C(=O)C(C(C)C)N)OC(=O)CC(C)C	From  Streptomyces caespitosus and  Streptomyces mobaraensis	RCQVEDRTWSVZFU-UHFFFAOYSA-N	PNPdatabase
PNPdb01630	Glycylalanylprolylmethionylphenylalanylvalinamide_Glycylalanylprolylmethionylphenylalanylvalinamide	CC(C)C(C(=N)O)NC(=O)C(Cc1ccccc1)NC(=O)C(CCSC)NC(=O)C1CCCN1C(=O)C(C)NC(=O)CN	Isol. from the pedal ganglion and the anterior byssus retractor muscle of Mytilus edulis (blue mussel)	WSOXREPRCVQMSJ-UHFFFAOYSA-N	PNPdatabase
PNPdb01646	Brevistin_Brevistin	CCC(C)CCCCCC(=O)NC1C(C)OC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC(=O)C(C(C)CC)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CC(=N)O)NC(=O)CNC(=O)C(C(=O)O)NC(=O)C(CCN)NC1=O	Prod. by Bacillus brevis	APGOZONRBAKCBX-UHFFFAOYSA-N	PNPdatabase
PNPdb01647	Papuamides_15'-Deoxy	CCC(C)C=C(C)C=CC(C(C)C(=O)NCC(=O)NC(C(C)O)C(=O)NC(=CC)C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C)OC(=O)C2CCCCN2C(=O)C(C(c2ccc(cc2)O)OC)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)CNC(=O)C(COC)NC1=O)O	Isol. from a Melophlus sp.	ULBPQKLBYIERAB-UHFFFAOYSA-N	PNPdatabase
PNPdb01648	Mycobacterium_avium_Glycopeptidolipid_Mycobacterium_avium_Glycopeptidolipid	CCCCCCCCCCCCCCCCCCCCCC(CC(=O)NC(Cc1ccccc1)C(=O)NC(C(C)OC1C(C(C(C(C)O1)O)O)OC1C(C(C(C(C)O1)O)OC1C(C(C(C(C)O1)OC1C(C(C(C(C)O1)OC)O)O)O)OC)O)C(=O)NC(C)C(=O)NC(C)COC1C(C(C(C(C)O1)OC)OC)O)O	Isol. from the cell wall of Mycobacterium avium Serovar 4	YZEPKEBRELLWLS-UHFFFAOYSA-N	PNPdatabase
PNPdb01653	Aridicin_6A-Alcohol	CC(C)CCCCCCCCC(=O)NC1C(C(C(CO)OC1Oc1c2cc3cc1Oc1c(cc(cc1Cl)C(C1C(=O)NC(c4cc(cc(c4c4cc(ccc4O)C(C(=O)N1)NC(=O)C3NC(=O)C1c3cc(cc(c3Cl)O)Oc3cc(ccc3O)C(C(=O)NC(C(c3ccc(c(c3)Cl)O2)O)C(=O)N1)NC)OC1C(C(C(C(CO)O1)O)O)O)O)C(=O)O)O)Cl)O)O	Prod. by Kibdelosporangium aridum ssp. largum AAD-609	ZFVRJVVAOBPVHG-UHFFFAOYSA-N	PNPdatabase
PNPdb01655	Detoxin_D_O-De-Ac,_O-butanoyl	CCCC(=O)OC1CCN(C1C(CC(=O)O)OC(=O)C(Cc1ccccc1)NC(=O)C(C)CC)C(=O)C(C(C)C)N	From Streptomyces caespitosus  and Streptomyces mobaraensis	MVVOKRBJEDFUGJ-UHFFFAOYSA-N	PNPdatabase
PNPdb01657	Rhopeptin_A_Rhopeptin_A	c1ccc(cc1)CC1C(=O)NC(Cc2ccc(cc2)OC2CCN(C2C(=O)N2CCCC2C(=O)N1)C(=O)C1CCC(=O)N1)C(=O)O	Alkaloid from Rhodobryum giganteum	FZCODDKLEMKEPZ-UHFFFAOYSA-N	PNPdatabase
PNPdb01666	Aureobasidins_Aureobasidin_H	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)OC(C(C)CC)C(=O)N(C)C(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	Prod. by Aureobasidium pullulans R106	BWSBDCRLGLCQDD-UHFFFAOYSA-N	PNPdatabase
PNPdb01667	Aeruginazole_A_Aeruginazole_A	CC(C)CC1c2nc(cs2)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CC(=N)O)c2nc(cs2)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)c2nc(cs2)C(=O)N1	Isol. from a Microcystis sp.	QHNWFWGAYHZBIR-UHFFFAOYSA-N	PNPdatabase
PNPdb01669	Clavariopsin_A_N25-De-Me	CCC(C)C1C(=O)NCC(=O)N(C)C(C(C)C)C(=O)NC(Cc2ccc(cc2)OC)C(=O)OC(C(C)C)C(=O)N2CCCCC2C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(=O)O)C(=O)N(C)C(=O)C(C(C)CC)N1C	Prod. by Clavariopsis aquatica AJ 117363	DXNFEYNOVKIETJ-UHFFFAOYSA-N	PNPdatabase
PNPdb01673	Homophymine_A_N2-Deacyl,_N2-(3R-hydroxy-2R,4R,6-trimethylheptanoyl),_7'-amide	CC(C)CC(C)C(C(C)C(=O)NC(CCCN)C(=O)NC(CCC(=N)O)C(C(C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C(C)C)OC(=O)C2CCCCN2C(=O)C(CC(=O)O)NC(=O)C(C(C)OC)NC(=O)C(CCC(=N)O)N(C)C(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(CO)NC1=O)O)O)O	Isol. from a Homophymia sp.	UTIUBXNEISZTRH-UHFFFAOYSA-N	PNPdatabase
PNPdb01674	N-Deacylantibiotic_A_40926_N-Deacylantibiotic_A_40926	CNC1c2ccc(c(c2)Oc2cc(c(c(c2)O)Cl)C2C(=O)NC3c4cc(c(c(c4)Oc4cccc(c4Cl)C(C4C(=O)NC(c5cc(cc(c5c5cc(ccc5O)C(C(=O)N4)NC3=O)OC3C(C(C(C(CO)O3)O)O)O)O)C(=O)O)O)OC3C(C(C(C(C(=O)O)O3)O)O)N)Oc3ccc(cc3)CC(C(=O)N2)NC1=O)O	Prod. by Actinoplanes teichomyceticus ATCC 31121	ZHCWHRKHKGWCDK-UHFFFAOYSA-N	PNPdatabase
